year,month,date,latest,core,core_ex_shelter,core_services,cpiu,energy,food,shelter,core_1m,core_3m,core_6m,core_12m,core_ex_shelter_1m,core_ex_shelter_3m,core_ex_shelter_6m,core_ex_shelter_12m,core_services_1m,core_services_3m,core_services_6m,core_services_12m,cpiu_1m,cpiu_3m,cpiu_6m,cpiu_12m,energy_1m,energy_3m,energy_6m,energy_12m,food_1m,food_3m,food_6m,food_12m,shelter_1m,shelter_3m,shelter_6m,shelter_12m
2024,Aug,2024-08-01,0,319.839,273.778,418.958,314.131,275.863,330.644,402.992,3.462634031317857,2.2651571871171727,2.7336470433827254,3.2918235662659834,1.431113464082956,0.5350609524505279,1.2208044912018101,1.7614546589899804,4.71366896811114,3.626939186399003,4.128273016669137,4.938883879370803,2.183781507030047,1.2719094174366452,2.009207646013955,2.6109140322338353,-11.302344067682723,-11.321334989663367,-5.636894716156471,-4.05032207799435,1.840006828983376,2.1826697770847447,1.7408694711303907,2.0641628364258313,5.920478144185259,4.363460764648708,4.569836287225182,5.211327542679323
2024,Sep,2024-09-01,0,320.835,274.737,420.479,314.851,273.238,331.716,404.062,3.8015520785744217,3.1681729418239657,2.588180270402529,3.289914234939606,4.2853398914487695,2.036173416701903,1.2869639281356537,2.0310619902847993,4.444572354997667,4.3547093202839005,3.7766690409630765,4.763031876460633,2.7853838266721276,2.215333099154848,1.7661010020976864,2.432541464144644,-10.839660067520496,-9.087301343480547,-8.381633473040873,-6.806414865242816,3.9607210095217615,2.529322852792726,2.276194334005477,2.27667945191965,3.2331101924308436,4.530324553987208,4.163661845507671,4.854756924801618
2024,Oct,2024-10-01,0,321.688,275.178,421.899,315.564,272.629,332.418,405.642,3.2374938065550696,3.5003004231379142,2.5934591518757877,3.292843083424035,1.9433025060107578,2.545762221984327,1.2004769266427573,1.9967308027324826,4.1286466092739005,4.428688906074507,3.6874821027834237,4.771991864568403,2.7515791111434984,2.573209756958561,1.6346580127068133,2.5714034967967203,-2.642047154385252,-8.345928140668924,-10.475268646975922,-4.834228108266602,2.5692899689361726,2.786248929736379,2.4538739383811237,2.1491961256699055,4.794592694945865,4.643584127016331,4.2796496663877415,4.897014520112242
2024,Nov,2024-11-01,0,322.619,275.859,423.119,316.449,272.863,333.492,407.015,3.5287477814802903,3.522341668738105,2.8918293312542476,3.280053013544726,3.0104707997768987,3.0752611747443925,1.7972380022792667,2.06377806801068,3.525748498400194,4.032290287732088,3.829416925400353,4.579439483330083,3.4178017941380645,2.9844663988292774,2.124598175685777,2.7141684004842848,1.0348472564806865,-4.279539474375915,-7.8676894157811095,-3.1480272031576217,3.946688075958704,3.4901690029710553,2.834341367100124,2.358444237096702,4.138182701493598,4.0533244316326655,4.208277222838519,4.774935258169299
2024,Dec,2024-12-01,0,323.296,276.29,424.231,317.603,279.455,334.456,408.126,2.5474079110368475,3.1037276277126935,3.135945251122707,3.213613000031912,1.8910661213364488,2.2803155132672837,2.1581715323190753,2.0627544273122966,3.199710110889775,3.6173211377762415,3.9853616038293183,4.451803520866671,4.46490671979205,3.5423639509882365,2.8767088369578087,2.872366268806581,33.170127832625205,9.416582611969249,-0.26356331295905866,-0.30537510122684575,3.524431387480198,3.345194387198891,2.936450301191851,2.4549537130638788,3.3251809300128388,4.084249327713341,4.307048482755915,4.618184614595866
2025,Jan,2025-01-01,0,324.739,277.654,426.412,319.086,282.481,335.671,409.653,5.4895432885952555,3.8480517793514357,3.674030294575026,3.2920999144371965,6.087744687085506,3.6479933489000027,3.095404750852615,2.3609216589861814,6.346746432752282,4.347893930799263,4.38828360167387,4.328125229373514,5.74938381019503,4.539685577306929,3.551779785031206,2.999412512831112,13.796339160344907,15.257385978717553,2.7803908185410453,0.8003910961397187,4.447481273341847,3.9721825443268077,3.37751514120066,2.4714950774631816,4.583343765620618,4.014263282406283,4.328449189097583,4.397587137516346
2025,Feb,2025-02-01,0,325.475,278.16,427.485,319.775,283.035,336.223,410.811,2.7538824617117985,3.5883176457592425,3.5553244030168463,3.143667506456893,2.208948010184386,3.3784652902346224,3.2267519087720853,2.2188577182293168,3.061758533354464,4.191768879370272,4.111999047424586,4.120135714094331,2.622146336781306,4.27089948806032,3.625686703171449,2.8142703731568686,2.378984764218628,15.766252644488654,5.267274195051708,-0.33382279925205927,1.9913072203840088,3.316097748550506,3.4030967463013706,2.568615906504834,3.4453779327614287,3.783089754330171,3.918119251286356,4.243468463896383
2025,Mar,2025-03-01,0,325.659,277.953,427.941,319.615,276.274,337.686,411.724,0.680506426619365,2.955846707795784,3.0297606356586293,2.8087333707957463,-0.8893652017112896,2.429439834077951,2.3548505156287813,1.8195072274768576,1.2875815410490432,3.5442498011705847,3.580779025927483,3.678677769244376,-0.5987726017863904,2.5581619318798543,3.0490879576092755,2.4055852640280317,-25.183314391913303,-4.475994522382354,2.2345843478025706,-3.218981093872064,5.348326804503056,3.9193106881840967,3.631854965807224,2.951793270813763,2.6997613129063014,3.5732687378120964,3.8284446911957426,3.99591820239249
2025,Apr,2025-04-01,0,326.43,278.394,429.179,320.321,278.118,337.424,413.103,2.878295636288297,2.0992293797804207,2.969927936574357,2.781521177848578,1.9206213488467627,1.0703445556458968,2.3510547101231127,1.7741398912777262,3.527278098961073,2.6209857292492256,3.480837520527258,3.5841082811002734,2.6831306060993043,1.5571833172259408,3.0376436653115624,2.3337465177498906,8.310106823770047,-6.0364486484298485,4.067253764375711,-3.4775003644087144,-0.9270796880865961,2.105371162449554,3.034549007885956,2.7438012502549958,4.094069116490995,3.4114998084953108,3.712443648336361,3.9956599560457384
2025,May,2025-05-01,0,326.854,278.479,429.917,320.58,275.406,338.386,414.155,1.569863756805101,1.7055549908425949,2.6426194946798764,2.7671488714145154,0.36700309799733155,0.4595185130620294,1.9085415835015107,1.8528745889917264,2.0831024773364737,2.2951285965800095,3.2390933523746224,3.5338344053963633,0.9746032609345479,1.0107667694274403,2.6278885538763896,2.3759340869898393,-11.093891889876772,-10.353566519451086,1.872624718255711,-3.1198663266203353,3.475374552734456,2.598230672695445,2.956538544225218,2.8954218157049905,3.099063359468235,3.295970403902082,3.5392436117282378,3.873221774112645
2025,Jun,2025-06-01,1,327.6,279.231,431.007,321.5,278.012,339.498,414.883,2.77348107778721,2.4054882465797567,2.680298743000531,2.907869813377406,3.2890232937677677,1.8518831924333679,2.140253286580851,2.1492120165644835,3.085233901637796,2.8967613541108106,3.2199978753220337,3.6019729725831784,3.4986374358094485,2.380040321135901,2.469062422994006,2.6726833178446263,11.964857989947951,2.540187135030192,-1.0300581107447582,-0.6475498885013531,4.015485693532228,2.163710483197634,3.037771573152259,2.987098476874017,2.129868144664515,3.1045486910373787,3.338642964128602,3.821716619412374
